dam,date,precipitation_sum,temperature_2m_mean,temperature_2m_max,relative_humidity_2m_mean,et0_fao_evapotranspiration,source,n_points
Magat,2025-03-13,0.0,25.3,29.9,82.0,4.65,archive,
Magat,2025-03-14,0.0,25.7,30.5,76.0,4.93,archive,
Magat,2025-03-15,0.0,25.0,29.4,78.0,4.9,archive,
Magat,2025-03-16,3.2,25.0,29.6,83.0,4.23,archive,
Magat,2025-03-17,7.5,23.5,26.8,82.0,3.53,archive,
Magat,2025-03-18,3.3,23.3,27.3,83.0,3.65,archive,
Magat,2025-03-19,6.8,22.7,26.2,83.0,3.2,archive,
Magat,2025-03-20,4.5,22.1,25.5,83.0,3.06,archive,
Magat,2025-03-21,1.6,21.7,25.1,81.0,3.12,archive,
Magat,2025-03-22,0.4,22.4,26.0,77.0,3.22,archive,
Magat,2025-03-23,0.0,23.1,27.0,78.0,3.49,archive,
Magat,2025-03-24,0.0,24.3,28.0,76.0,4.08,archive,
Magat,2025-03-25,0.4,25.6,30.5,83.0,4.82,archive,
Magat,2025-03-26,0.5,26.0,31.0,83.0,4.82,archive,
Magat,2025-03-27,0.3,26.2,30.2,84.0,3.9,archive,
Magat,2025-03-28,2.0,26.5,31.3,83.0,5.19,archive,
Magat,2025-03-29,0.9,26.5,30.8,79.0,4.72,archive,
Magat,2025-03-30,3.2,25.2,29.8,84.0,4.31,archive,
Magat,2025-03-31,5.1,25.6,29.2,84.0,4.26,archive,
Magat,2025-04-01,9.9,25.1,28.8,86.0,3.23,archive,
Magat,2025-04-02,9.4,24.8,28.0,86.0,2.9,archive,
Magat,2025-04-03,13.3,25.0,28.9,87.0,3.49,archive,
Magat,2025-04-04,6.5,24.4,28.4,88.0,3.33,archive,
Magat,2025-04-05,5.4,25.2,29.7,86.0,4.24,archive,
Magat,2025-04-06,0.1,26.4,31.1,81.0,5.0,archive,
Magat,2025-04-07,13.1,25.3,30.2,88.0,4.13,archive,
Magat,2025-04-08,3.9,26.0,30.8,84.0,4.42,archive,
Magat,2025-04-09,6.0,26.1,31.0,85.0,4.46,archive,
Magat,2025-04-10,2.2,26.4,31.8,83.0,4.97,archive,
Magat,2025-04-11,0.4,26.9,30.9,83.0,4.8,archive,
Magat,2025-04-12,0.2,27.5,31.9,81.0,5.25,archive,
Magat,2025-04-13,0.4,27.4,32.4,80.0,4.99,archive,
Magat,2025-04-14,4.7,27.2,31.8,83.0,4.64,archive,
Magat,2025-04-15,12.3,26.2,30.4,85.0,4.1,archive,
Magat,2025-04-16,15.1,25.6,30.4,86.0,4.14,archive,
Magat,2025-04-17,0.3,26.7,30.8,82.0,4.66,archive,
Magat,2025-04-18,0.0,27.1,31.6,77.0,5.56,archive,
Magat,2025-04-19,0.0,27.5,32.0,79.0,5.35,archive,
Magat,2025-04-20,0.0,27.8,32.5,76.0,5.53,archive,
Magat,2025-04-21,0.5,28.2,32.7,77.0,5.41,archive,
Magat,2025-04-22,0.0,28.3,32.7,75.0,5.58,archive,
Magat,2025-04-23,1.1,27.8,32.0,83.0,4.93,archive,
Magat,2025-04-24,1.4,28.0,32.3,78.0,5.06,archive,
Magat,2025-04-25,4.8,27.0,32.0,82.0,4.98,archive,
Magat,2025-04-26,17.0,26.6,31.0,78.0,5.25,archive,
Magat,2025-04-27,0.0,27.0,31.5,74.0,5.58,archive,
Magat,2025-04-28,0.0,27.4,32.3,72.0,5.69,archive,
Magat,2025-04-29,14.4,26.7,31.8,81.0,4.91,archive,
Magat,2025-04-30,4.3,26.7,31.4,81.0,5.04,archive,
Magat,2025-05-01,9.8,27.2,32.7,79.0,5.19,archive,
Magat,2025-05-02,13.2,26.4,31.7,86.0,5.0,archive,
Magat,2025-05-03,5.5,26.7,32.0,84.0,4.98,archive,
Magat,2025-05-04,4.7,27.1,31.8,83.0,4.73,archive,
Magat,2025-05-05,5.4,27.1,32.2,84.0,4.77,archive,
Magat,2025-05-06,19.0,26.9,32.3,86.0,4.55,archive,
Magat,2025-05-07,10.8,26.6,31.8,86.0,4.88,archive,
Magat,2025-05-08,10.9,26.3,30.7,88.0,3.9,archive,
Magat,2025-05-09,4.9,26.8,29.9,88.0,3.26,archive,
Magat,2025-05-10,1.4,27.3,31.9,82.0,5.21,archive,
Magat,2025-05-11,1.8,27.0,31.3,83.0,4.89,archive,
Magat,2025-05-12,21.7,26.1,31.9,86.0,4.81,archive,
Magat,2025-05-13,14.6,25.8,29.8,86.0,3.85,archive,
Magat,2025-05-14,7.3,26.1,31.4,86.0,4.37,archive,
Magat,2025-05-15,17.1,25.9,30.5,87.0,4.48,archive,
Magat,2025-05-16,1.3,27.5,31.4,81.0,5.1,archive,
Magat,2025-05-17,2.4,27.5,31.9,83.0,5.23,archive,
Magat,2025-05-18,0.5,27.8,32.1,83.0,5.28,archive,
Magat,2025-05-19,0.0,28.0,32.3,78.0,5.5,archive,
Magat,2025-05-20,4.2,27.3,31.7,83.0,5.2,archive,
Magat,2025-05-21,0.0,28.1,31.9,78.0,4.89,archive,
Magat,2025-05-22,0.8,28.1,33.2,77.0,5.72,archive,
Magat,2025-05-23,0.4,28.0,32.9,78.0,5.76,archive,
Magat,2025-05-24,0.4,27.9,32.9,78.0,5.56,archive,
Magat,2025-05-25,4.8,27.5,32.5,80.0,5.55,archive,
Magat,2025-05-26,20.2,26.5,31.9,85.0,5.06,archive,
Magat,2025-05-27,6.5,26.2,31.5,86.0,4.64,archive,
Magat,2025-05-28,13.4,27.0,30.5,83.0,4.17,archive,
Magat,2025-05-29,5.0,27.3,30.7,85.0,3.4,archive,
Magat,2025-05-30,12.4,26.0,27.8,88.0,1.98,archive,
Magat,2025-05-31,8.8,26.2,29.7,86.0,3.05,archive,
Magat,2025-06-01,0.0,27.8,32.1,78.0,5.13,archive,
Magat,2025-06-02,1.3,28.4,33.2,78.0,5.34,archive,
Magat,2025-06-03,19.6,27.5,34.0,83.0,4.9,archive,
Magat,2025-06-04,32.4,27.3,32.5,86.0,5.03,archive,
Magat,2025-06-05,13.1,26.5,31.3,88.0,4.25,archive,
Magat,2025-06-06,11.5,26.9,32.6,86.0,5.17,archive,
Magat,2025-06-07,18.8,26.7,31.1,85.0,4.86,archive,
Magat,2025-06-08,18.6,26.7,30.9,87.0,4.87,archive,
Magat,2025-06-09,27.9,26.3,30.3,88.0,4.05,archive,
Magat,2025-06-10,4.0,27.0,31.3,85.0,4.86,archive,
Magat,2025-06-11,11.7,26.5,30.8,88.0,4.14,archive,
Magat,2025-06-12,4.2,26.4,29.4,86.0,3.04,archive,
Magat,2025-06-13,0.1,27.2,31.0,80.0,3.13,archive,
Magat,2025-06-14,0.0,27.2,29.9,84.0,2.74,archive,
Magat,2025-06-15,4.2,27.5,32.2,83.0,5.38,archive,
Magat,2025-06-16,0.4,27.2,32.2,83.0,5.08,archive,
Magat,2025-06-17,16.9,26.3,30.5,88.0,3.82,archive,
Magat,2025-06-18,13.5,25.5,27.8,90.0,2.13,archive,
Magat,2025-06-19,1.6,27.3,31.2,83.0,5.1,archive,
Magat,2025-06-20,1.5,27.1,31.0,82.0,4.77,archive,
Magat,2025-06-21,5.1,27.1,31.8,84.0,4.88,archive,
Magat,2025-06-22,3.5,26.2,28.7,89.0,3.19,archive,
Magat,2025-06-23,11.7,25.7,28.8,92.0,3.13,archive,
Magat,2025-06-24,8.2,26.7,31.4,84.0,5.13,archive,
Magat,2025-06-25,21.3,26.6,31.3,85.0,4.71,archive,
Magat,2025-06-26,25.7,26.0,30.3,86.0,4.38,archive,
Magat,2025-06-27,19.1,26.0,31.3,86.0,4.11,archive,
Magat,2025-06-28,31.1,25.9,29.9,87.0,4.46,archive,
Magat,2025-06-29,17.9,25.8,30.0,90.0,4.15,archive,
Magat,2025-06-30,23.7,25.3,29.3,90.0,3.8,archive,
Magat,2025-07-01,15.3,25.6,30.3,87.0,4.49,archive,
Magat,2025-07-02,14.0,25.3,27.8,90.0,2.41,archive,
Magat,2025-07-03,12.6,25.4,27.6,91.0,1.83,archive,
Magat,2025-07-04,3.5,26.6,30.1,87.0,3.59,archive,
Magat,2025-07-05,5.6,26.2,30.0,85.0,3.33,archive,
Magat,2025-07-06,0.3,26.8,30.7,82.0,4.43,archive,
Magat,2025-07-07,9.8,27.3,31.4,82.0,4.78,archive,
Magat,2025-07-08,12.6,27.1,31.2,84.0,4.07,archive,
Magat,2025-07-09,10.1,26.9,30.7,86.0,4.09,archive,
Magat,2025-07-10,5.7,27.2,31.2,86.0,4.63,archive,
Magat,2025-07-11,14.1,27.3,32.2,85.0,5.03,archive,
Magat,2025-07-12,14.6,26.7,30.9,88.0,4.45,archive,
Magat,2025-07-13,5.9,27.3,31.4,86.0,4.93,archive,
Magat,2025-07-14,8.8,27.1,31.9,86.0,4.8,archive,
Magat,2025-07-15,20.9,26.9,31.8,87.0,4.78,archive,
Magat,2025-07-16,9.6,26.5,31.2,88.0,4.51,archive,
Magat,2025-07-17,10.0,25.5,29.1,90.0,2.96,archive,
Magat,2025-07-18,65.8,25.2,27.5,93.0,1.34,archive,
Magat,2025-07-19,24.6,26.1,29.8,88.0,2.4,archive,
Magat,2025-07-20,7.5,27.0,31.1,85.0,3.98,archive,
Magat,2025-07-21,24.8,26.1,29.3,90.0,2.81,archive,
Magat,2025-07-22,31.9,25.9,29.8,89.0,3.6,archive,
Magat,2025-07-23,5.8,25.5,28.6,91.0,2.27,archive,
Magat,2025-07-24,41.1,25.6,29.1,91.0,3.08,archive,
Magat,2025-07-25,17.6,26.5,29.6,86.0,2.23,archive,
Magat,2025-07-26,0.9,27.5,31.1,81.0,4.04,archive,
Magat,2025-07-27,24.3,27.6,32.0,83.0,4.48,archive,
Magat,2025-07-28,2.0,26.9,29.6,85.0,2.39,archive,
Magat,2025-07-29,0.6,27.7,31.7,82.0,4.65,archive,
Magat,2025-07-30,0.8,28.0,31.7,78.0,5.12,archive,
Magat,2025-07-31,0.3,28.1,31.5,78.0,5.32,archive,
Magat,2025-08-01,0.0,28.6,33.6,78.0,5.27,archive,
Magat,2025-08-02,3.6,28.1,31.8,80.0,5.19,archive,
Magat,2025-08-03,0.0,28.0,32.4,77.0,5.3,archive,
Magat,2025-08-04,0.2,28.6,33.3,76.0,5.73,archive,
Magat,2025-08-05,19.7,26.8,31.6,87.0,4.65,archive,
Magat,2025-08-06,22.0,25.5,30.7,89.0,4.47,archive,
Magat,2025-08-07,13.7,25.1,28.0,88.0,2.81,archive,
Magat,2025-08-08,21.3,26.6,31.0,84.0,4.81,archive,
Magat,2025-08-09,24.0,25.4,28.9,91.0,2.99,archive,
Magat,2025-08-10,34.5,25.7,30.5,88.0,4.46,archive,
Magat,2025-08-11,16.6,25.6,30.2,89.0,4.62,archive,
Magat,2025-08-12,4.3,25.6,30.4,88.0,4.68,archive,
Magat,2025-08-13,24.1,25.3,29.9,89.0,3.7,archive,
Magat,2025-08-14,16.1,24.7,28.4,91.0,3.22,archive,
Magat,2025-08-15,29.4,24.7,28.7,90.0,3.69,archive,
Magat,2025-08-16,12.2,25.2,29.0,89.0,3.69,archive,
Magat,2025-08-17,7.9,26.0,29.4,89.0,3.5,archive,
Magat,2025-08-18,18.7,26.6,31.2,87.0,3.89,archive,
Magat,2025-08-19,6.1,27.0,31.0,84.0,4.74,archive,
Magat,2025-08-20,1.4,26.9,30.5,85.0,4.34,archive,
Magat,2025-08-21,9.1,25.9,28.6,88.0,2.95,archive,
Magat,2025-08-22,45.8,24.2,26.2,94.0,1.78,archive,
Magat,2025-08-23,1.9,25.7,29.5,85.0,4.13,archive,
Magat,2025-08-24,20.8,25.3,29.5,90.0,4.43,archive,
Magat,2025-08-25,22.0,24.9,29.0,90.0,3.59,archive,
Magat,2025-08-26,31.5,24.6,28.4,92.0,2.59,archive,
Magat,2025-08-27,37.6,24.9,29.1,90.0,3.17,archive,
Magat,2025-08-28,39.8,25.3,28.2,90.0,2.76,archive,
Magat,2025-08-29,28.1,25.3,27.8,91.0,2.65,archive,
Magat,2025-08-30,12.0,26.1,30.0,87.0,4.54,archive,
Magat,2025-08-31,3.9,25.8,29.8,89.0,3.8,archive,
Magat,2025-09-01,30.0,25.0,28.3,91.0,2.89,archive,
Magat,2025-09-02,12.6,25.5,29.5,89.0,2.92,archive,
Magat,2025-09-03,29.7,25.5,29.6,90.0,3.63,archive,
Magat,2025-09-04,84.8,25.3,30.0,91.0,3.37,archive,
Magat,2025-09-05,13.9,25.0,27.7,91.0,2.18,archive,
Magat,2025-09-06,3.1,25.3,27.0,89.0,2.06,archive,
Magat,2025-09-07,1.5,26.1,29.3,84.0,3.45,archive,
Magat,2025-09-08,13.6,25.5,28.7,90.0,2.51,archive,
Magat,2025-09-09,1.0,25.9,30.5,86.0,4.77,archive,
Magat,2025-09-10,8.3,25.2,28.8,90.0,3.4,archive,
Magat,2025-09-11,25.7,24.9,29.8,90.0,3.69,archive,
Magat,2025-09-12,12.3,26.0,30.3,85.0,4.88,archive,
Magat,2025-09-13,12.1,26.2,30.3,86.0,4.6,archive,
Magat,2025-09-14,9.8,25.6,27.7,89.0,2.34,archive,
Magat,2025-09-15,39.4,25.2,27.9,90.0,2.82,archive,
Magat,2025-09-16,36.8,25.0,28.7,91.0,3.17,archive,
Magat,2025-09-17,75.7,24.1,24.8,93.0,0.77,archive,
Magat,2025-09-18,11.5,25.3,29.1,91.0,2.34,archive,
Magat,2025-09-19,22.9,25.7,30.7,88.0,4.36,archive,
Magat,2025-09-20,46.0,25.2,30.1,90.0,3.3,archive,
Magat,2025-09-21,3.9,25.1,29.5,88.0,3.48,archive,
Magat,2025-09-22,32.4,24.6,25.6,89.0,1.23,archive,
Magat,2025-09-23,12.0,26.4,29.7,81.0,3.47,archive,
Magat,2025-09-24,26.5,25.4,29.6,89.0,3.44,archive,
Magat,2025-09-25,17.9,25.2,29.7,90.0,3.78,archive,
Magat,2025-09-26,22.5,24.4,26.6,93.0,1.97,archive,
Magat,2025-09-27,0.7,26.9,31.0,83.0,4.68,archive,
Magat,2025-09-28,8.4,26.2,30.6,86.0,4.48,archive,
Magat,2025-09-29,4.5,25.8,29.8,89.0,4.05,archive,
Magat,2025-09-30,12.1,25.3,30.0,89.0,3.93,archive,
Magat,2025-10-01,9.6,25.7,30.1,87.0,4.31,archive,
Magat,2025-10-02,18.2,25.8,30.1,87.0,4.32,archive,
Magat,2025-10-03,68.5,23.9,25.0,91.0,1.0,archive,
Magat,2025-10-04,2.9,25.6,29.1,85.0,3.86,archive,
Magat,2025-10-05,2.6,26.2,30.4,86.0,4.52,archive,
Magat,2025-10-06,0.4,25.9,30.8,84.0,4.52,archive,
Magat,2025-10-07,7.3,25.4,29.9,87.0,4.09,archive,
Magat,2025-10-08,7.7,25.4,30.1,90.0,3.99,archive,
Magat,2025-10-09,6.3,25.1,28.4,91.0,3.15,archive,
Magat,2025-10-10,14.6,25.1,28.5,90.0,3.21,archive,
Magat,2025-10-11,5.3,25.4,30.0,89.0,3.89,archive,
Magat,2025-10-12,6.9,26.2,29.7,89.0,3.63,archive,
Magat,2025-10-13,5.8,26.6,30.6,85.0,4.27,archive,
Magat,2025-10-14,3.4,25.5,27.9,88.0,2.46,archive,
Magat,2025-10-15,8.6,25.3,29.2,89.0,3.23,archive,
Magat,2025-10-16,9.0,25.4,29.2,88.0,3.09,archive,
Magat,2025-10-17,10.3,25.8,29.7,89.0,3.52,archive,
Magat,2025-10-18,36.8,24.8,27.6,91.0,2.38,archive,
Magat,2025-10-19,36.6,24.2,25.9,94.0,1.32,archive,
Magat,2025-10-20,16.9,25.2,28.4,91.0,2.58,archive,
Magat,2025-10-21,6.1,26.5,30.0,87.0,3.93,archive,
Magat,2025-10-22,13.3,26.1,30.4,88.0,3.89,archive,
Magat,2025-10-23,2.5,26.1,30.3,85.0,4.1,archive,
Magat,2025-10-24,33.3,24.8,29.4,89.0,3.24,archive,
Magat,2025-10-25,9.7,25.5,29.4,89.0,3.67,archive,
Magat,2025-10-26,10.2,25.8,30.5,89.0,3.56,archive,
Magat,2025-10-27,33.1,25.4,29.1,91.0,2.88,archive,
Magat,2025-10-28,7.8,25.9,29.1,90.0,3.11,archive,
Magat,2025-10-29,15.0,25.2,29.4,91.0,2.89,archive,
Magat,2025-10-30,33.5,25.4,29.7,91.0,3.35,archive,
Magat,2025-10-31,6.2,26.1,30.4,88.0,3.79,archive,
Magat,2025-11-01,13.5,24.9,28.5,92.0,2.41,archive,
Magat,2025-11-02,40.0,24.2,27.6,91.0,2.62,archive,
Magat,2025-11-03,11.0,24.9,28.2,86.0,3.53,archive,
Magat,2025-11-04,22.3,24.7,26.8,87.0,2.15,archive,
Magat,2025-11-05,14.3,25.2,28.4,91.0,2.57,archive,
Magat,2025-11-06,17.9,25.9,29.2,89.0,3.08,archive,
Magat,2025-11-07,22.0,25.2,29.6,89.0,3.2,archive,
Magat,2025-11-08,0.0,25.5,28.6,78.0,4.05,archive,
Magat,2025-11-09,71.0,24.1,24.8,86.0,1.87,archive,
Magat,2025-11-10,28.1,26.4,28.5,84.0,2.97,archive,
Magat,2025-11-11,0.0,26.8,31.2,71.0,4.73,archive,
Magat,2025-11-12,1.2,26.3,31.1,79.0,3.96,archive,
Magat,2025-11-13,3.4,25.6,30.0,86.0,3.42,archive,
Magat,2025-11-14,13.1,24.9,28.5,87.0,3.15,archive,
Magat,2025-11-15,3.7,24.9,28.0,88.0,2.72,archive,
Magat,2025-11-16,4.7,24.7,27.3,90.0,2.81,archive,
Magat,2025-11-17,11.2,25.0,28.9,89.0,3.25,archive,
Magat,2025-11-18,10.9,24.6,28.0,89.0,2.9,archive,
Magat,2025-11-19,21.8,23.6,27.1,89.0,2.42,archive,
Magat,2025-11-20,23.2,23.6,26.7,91.0,2.28,archive,
Magat,2025-11-21,14.8,23.5,27.4,92.0,2.28,archive,
Magat,2025-11-22,36.6,23.1,25.6,92.0,1.29,archive,
Magat,2025-11-23,36.0,24.0,27.4,89.0,2.32,archive,
Magat,2025-11-24,15.3,24.7,26.9,82.0,2.81,archive,
Magat,2025-11-25,36.3,23.7,25.4,90.0,1.43,archive,
Magat,2025-11-26,22.6,23.5,24.6,93.0,1.08,archive,
Magat,2025-11-27,17.3,23.9,26.5,93.0,1.86,archive,
Magat,2025-11-28,29.9,23.4,24.4,92.0,1.07,archive,
Magat,2025-11-29,2.6,23.7,26.4,92.0,1.9,archive,
Magat,2025-11-30,11.6,24.5,28.4,91.0,2.55,archive,
Magat,2025-12-01,5.3,24.8,28.7,89.0,2.82,archive,
Magat,2025-12-02,0.8,25.3,29.1,87.0,3.21,archive,
Magat,2025-12-03,5.0,24.2,27.4,89.0,2.83,archive,
Magat,2025-12-04,1.4,23.1,25.3,79.0,3.36,archive,
Magat,2025-12-05,0.6,22.0,23.9,77.0,2.44,archive,
Magat,2025-12-06,0.0,22.4,25.5,75.0,3.27,archive,
Magat,2025-12-07,0.0,23.2,24.9,76.0,2.16,archive,
Magat,2025-12-08,85.1,23.1,24.1,88.0,1.18,archive,
Magat,2025-12-09,9.0,23.9,26.3,82.0,2.07,archive,
Magat,2025-12-10,15.6,23.7,26.2,89.0,1.76,archive,
Magat,2025-12-11,20.7,23.4,26.0,92.0,1.73,archive,
Magat,2025-12-12,20.2,23.5,27.2,90.0,2.1,archive,
Magat,2025-12-13,6.0,23.6,26.7,89.0,2.48,archive,
Magat,2025-12-14,0.1,23.6,26.4,77.0,3.56,archive,
Magat,2025-12-15,23.3,23.3,25.5,84.0,2.47,archive,
Magat,2025-12-16,48.2,22.3,24.2,93.0,1.24,archive,
Magat,2025-12-17,20.3,22.4,25.0,93.0,1.35,archive,
Magat,2025-12-18,35.8,22.6,24.9,91.0,1.69,archive,
Magat,2025-12-19,27.0,22.9,26.2,92.0,1.83,archive,
Magat,2025-12-20,34.8,23.1,27.0,91.0,2.06,archive,
Magat,2025-12-21,14.3,22.7,25.6,92.0,1.58,archive,
Magat,2025-12-22,10.0,22.4,23.4,89.0,1.27,archive,
Magat,2025-12-23,6.6,22.9,25.8,89.0,2.01,archive,
Magat,2025-12-24,1.2,23.5,27.4,88.0,3.1,archive,
Magat,2025-12-25,3.5,23.5,27.1,89.0,2.64,archive,
Magat,2025-12-26,2.5,22.9,25.6,88.0,2.8,archive,
Magat,2025-12-27,2.0,22.8,26.1,89.0,2.4,archive,
Magat,2025-12-28,0.4,23.3,26.7,88.0,2.9,archive,
Magat,2025-12-29,0.1,23.2,26.9,87.0,2.83,archive,
Magat,2025-12-30,0.3,23.2,26.2,86.0,2.49,archive,
Magat,2025-12-31,0.2,23.4,26.3,83.0,2.7,archive,
Magat,2026-01-01,1.9,22.9,24.7,87.0,1.6,archive,
Magat,2026-01-02,1.5,22.3,24.6,81.0,2.35,archive,
Magat,2026-01-03,0.5,20.7,22.2,77.0,2.24,archive,
Magat,2026-01-04,0.2,20.9,23.1,78.0,1.97,archive,
Magat,2026-01-05,0.3,22.2,25.3,83.0,2.76,archive,
Magat,2026-01-06,1.3,22.0,23.2,83.0,1.55,archive,
Magat,2026-01-07,1.1,22.0,25.1,84.0,2.68,archive,
Magat,2026-01-08,2.1,22.1,24.6,85.0,2.06,archive,
Magat,2026-01-09,0.9,21.7,23.3,81.0,1.51,archive,
Magat,2026-01-10,0.2,22.1,24.8,87.0,1.63,archive,
Magat,2026-01-11,0.3,21.8,24.1,86.0,2.09,archive,
Magat,2026-01-12,0.0,21.8,23.8,83.0,1.78,archive,
Magat,2026-01-13,5.6,22.5,25.9,88.0,2.41,archive,
Magat,2026-01-14,2.0,22.5,24.1,81.0,1.84,archive,
Magat,2026-01-15,1.0,22.6,26.0,86.0,2.15,archive,
Magat,2026-01-16,0.5,23.4,26.7,85.0,3.21,archive,
Magat,2026-01-17,0.1,22.1,24.9,86.0,1.91,archive,
Magat,2026-01-18,0.0,22.8,25.8,81.0,2.27,archive,
Magat,2026-01-19,0.0,22.8,25.8,79.0,3.23,archive,
Magat,2026-01-20,2.7,21.8,24.4,83.0,2.07,archive,
Magat,2026-01-21,0.8,21.0,22.8,78.0,2.59,archive,
Magat,2026-01-22,0.9,20.3,23.1,76.0,3.46,archive,
Magat,2026-01-23,3.1,19.5,23.3,85.0,2.69,archive,
Magat,2026-01-24,3.8,20.3,23.5,83.0,2.8,archive,
Magat,2026-01-25,0.7,21.2,24.2,83.0,2.97,archive,
Magat,2026-01-26,1.5,21.6,25.6,86.0,2.85,archive,
Magat,2026-01-27,1.7,22.5,25.5,88.0,2.7,archive,
Magat,2026-01-28,2.7,21.9,24.5,85.0,2.76,archive,
Magat,2026-01-29,6.6,21.5,24.8,84.0,3.05,archive,
Magat,2026-01-30,3.5,21.2,24.1,86.0,2.51,archive,
Magat,2026-01-31,0.0,21.8,25.8,78.0,3.82,archive,
Magat,2026-02-01,0.0,21.8,25.9,77.0,3.8,archive,
Magat,2026-02-02,0.8,22.6,25.8,80.0,3.27,archive,
Magat,2026-02-03,1.2,22.6,26.5,81.0,3.7,archive,
Magat,2026-02-04,1.2,22.4,26.0,83.0,3.4,archive,
Magat,2026-02-05,0.0,22.3,27.4,80.0,3.85,archive,
Magat,2026-02-06,0.0,22.9,26.7,78.0,3.99,archive,
Magat,2026-02-07,6.3,23.2,26.6,85.0,3.08,archive,
Magat,2026-02-08,1.0,21.6,22.8,79.0,1.97,archive,
Magat,2026-02-09,0.2,20.2,22.5,77.0,2.68,archive,
Magat,2026-02-10,0.4,21.3,24.4,84.0,2.59,archive,
Magat,2026-02-11,0.0,22.9,27.0,82.0,3.18,archive,
Magat,2026-02-12,3.7,23.0,26.1,85.0,2.58,archive,
Magat,2026-02-13,0.5,23.6,27.5,81.0,3.32,archive,
Magat,2026-02-14,3.4,23.6,26.1,88.0,1.69,archive,
Magat,2026-02-15,5.1,24.5,28.6,86.0,3.36,archive,
Magat,2026-02-16,7.0,24.3,28.7,90.0,3.18,archive,
Magat,2026-02-17,16.6,23.8,28.2,91.0,2.93,archive,
Magat,2026-02-18,18.7,22.7,26.6,89.0,2.81,archive,
Magat,2026-02-19,6.3,22.2,26.1,87.0,2.96,archive,
Magat,2026-02-20,3.0,22.7,26.3,87.0,3.38,archive,
Magat,2026-02-21,2.3,23.2,26.2,85.0,3.4,archive,
Magat,2026-02-22,0.6,23.7,27.5,84.0,3.84,archive,
Magat,2026-02-23,1.0,24.1,28.4,79.0,4.2,archive,
Magat,2026-02-24,0.1,24.0,27.7,84.0,3.05,archive,
Magat,2026-02-25,0.4,24.8,28.6,83.0,3.77,archive,
Magat,2026-02-26,0.4,24.7,28.7,82.0,3.37,archive,
Magat,2026-02-27,0.1,24.7,28.8,84.0,3.46,archive,
Magat,2026-02-28,0.5,25.1,29.3,81.0,3.84,archive,
Magat,2026-03-01,0.2,25.0,29.0,81.0,4.15,archive,
Magat,2026-03-02,0.0,25.6,30.1,83.0,4.2,archive,
Magat,2026-03-03,0.0,25.3,29.6,83.0,3.72,archive,
Magat,2026-03-04,3.8,24.3,28.9,84.0,3.67,archive,
Magat,2026-03-05,3.9,24.1,28.0,86.0,3.72,archive,
Magat,2026-03-06,4.6,24.0,28.6,85.0,3.99,archive,
Magat,2026-03-07,5.4,23.3,27.4,87.0,3.51,archive,
Magat,2026-03-08,21.5,22.9,25.4,87.0,2.62,archive,
Magat,2026-03-09,7.1,22.4,25.6,86.0,3.14,archive,
Magat,2026-03-10,2.1,22.3,25.6,76.0,4.06,archive,
Magat,2026-03-11,1.7,22.0,26.0,82.0,3.98,archive,
Magat,2026-03-12,7.2,21.8,26.2,84.0,3.97,archive,
Magat,2026-03-13,2.2,20.6,24.1,73.0,4.35,archive,
Magat,2026-03-14,0.2,20.4,23.8,67.0,4.03,archive,
Magat,2026-03-15,0.7,20.4,24.4,75.0,3.58,archive,
Magat,2026-03-16,0.0,20.9,25.1,77.0,3.84,archive,
Magat,2026-03-17,0.7,21.3,24.9,84.0,2.42,archive,
Magat,2026-03-18,3.4,23.0,26.8,84.0,3.8,archive,
Magat,2026-03-19,1.1,23.7,27.6,83.0,4.5,archive,
Magat,2026-03-20,0.4,23.9,27.7,78.0,4.58,archive,
Magat,2026-03-21,0.0,23.5,28.1,76.0,4.79,archive,
Magat,2026-03-22,0.0,23.8,28.2,76.0,4.79,archive,
Magat,2026-03-23,0.0,24.3,28.3,76.0,4.62,archive,
Magat,2026-03-24,0.0,23.9,28.5,77.0,4.83,archive,
Magat,2026-03-25,0.0,24.2,29.7,78.0,5.15,archive,
Magat,2026-03-26,0.1,24.6,28.8,82.0,4.13,archive,
Magat,2026-03-27,0.0,25.2,30.2,81.0,4.97,archive,
Magat,2026-03-28,1.5,25.5,30.6,82.0,4.45,archive,
Magat,2026-03-29,0.9,25.9,31.1,81.0,4.72,archive,
Magat,2026-03-30,0.2,26.1,30.6,81.0,5.0,archive,
Magat,2026-03-31,0.0,26.0,30.9,80.0,5.14,archive,
Magat,2026-04-01,0.1,26.2,30.7,78.0,5.04,archive,
Magat,2026-04-02,0.0,26.2,30.6,73.0,5.13,archive,
Magat,2026-04-03,0.0,24.9,30.3,72.0,5.41,archive,
Magat,2026-04-04,0.0,25.6,31.1,73.0,5.52,archive,
Magat,2026-04-05,0.0,26.2,31.3,74.0,4.96,archive,
Magat,2026-04-06,0.0,26.3,31.8,74.0,5.5,archive,
Magat,2026-04-07,0.0,26.9,32.3,74.0,5.51,archive,
Magat,2026-04-08,0.8,27.1,31.4,72.0,5.11,archive,
Magat,2026-04-09,0.0,26.4,32.0,72.0,5.59,archive,
Magat,2026-04-10,0.0,26.8,32.4,71.0,5.68,archive,
Magat,2026-04-11,0.0,26.8,32.0,75.0,5.3,archive,
Magat,2026-04-12,0.2,26.9,31.7,73.0,4.88,archive,
Magat,2026-04-13,0.0,27.0,32.5,69.0,5.69,archive,
Magat,2026-04-14,0.0,27.4,32.2,69.0,5.43,archive,
