dam,obs_datetime,rwl_m,dev_24h_m,nhwl_m,dev_nhwl_m,rule_curve_m,dev_rule_curve_m,gates,gate_opening_m,inflow_cms,outflow_cms,scraped_at,source
Binga,2024-11-27T08:00,575.0,1.57,575.0,0.0,575.0,0.0,2.0,0.8,,124.75,2024-11-27T03:09:17,wayback
Binga,2024-12-03T08:00,574.16,-0.21,575.0,-0.84,574.9,-0.74,2.0,0.6,,97.2,2024-12-04T20:10:19,wayback
Binga,2024-12-04T08:00,573.95,-0.21,575.0,-1.05,574.87,-0.92,1.0,0.3,,62.26,2024-12-04T20:10:19,wayback
Binga,2024-12-08T08:00,574.35,-0.04,575.0,-0.65,574.74,-0.39,1.0,0.5,,64.0,2024-12-09T09:51:51,wayback
Binga,2024-12-09T08:00,574.31,-0.04,575.0,-0.69,574.71,-0.4,1.0,0.3,,53.7,2024-12-09T09:51:51,wayback
Binga,2024-12-16T08:00,574.57,-0.16,575.0,-0.43,574.48,0.09,,,,,2024-12-17T05:30:59,wayback
Binga,2024-12-17T08:00,574.41,-0.16,575.0,-0.59,574.45,-0.04,1.0,0.3,,56.0,2024-12-17T05:30:59,wayback
Binga,2025-02-09T08:00,573.95,-0.23,575.0,-1.05,574.0,-0.05,,,,,2025-02-10T12:40:25,wayback
Binga,2025-02-10T08:00,573.72,-0.23,575.0,-1.28,574.0,-0.28,,,,,2025-02-10T12:40:25,wayback
Binga,2025-02-16T08:00,573.76,-0.46,575.0,-1.24,574.0,-0.24,,,,,2025-02-17T06:44:06,wayback
Binga,2025-02-17T08:00,573.3,-0.46,575.0,-1.7,574.0,-0.7,,,,,2025-02-17T06:44:06,wayback
Binga,2025-03-06T08:00,573.54,-0.27,575.0,-1.46,574.0,-0.46,,,,,2025-03-07T19:36:55,wayback
Binga,2025-03-07T08:00,573.27,-0.27,575.0,-1.73,574.0,-0.73,,,,,2025-03-07T19:36:55,wayback
Binga,2025-04-15T08:00,574.5,-1.45,575.0,-0.5,569.5,5.0,,,,,2025-04-16T02:03:07,wayback
Binga,2025-04-16T08:00,573.05,-1.45,575.0,-1.95,569.2,3.85,,,,,2025-04-16T02:03:07,wayback
Binga,2025-05-03T08:00,573.37,-0.11,575.0,-1.63,565.0,8.37,,,,,2025-05-04T15:19:46,wayback
Binga,2025-05-04T08:00,573.26,-0.11,575.0,-1.74,565.0,8.26,,,,,2025-05-04T15:19:46,wayback
Binga,2025-05-05T08:00,573.06,-0.15,575.0,-1.94,565.0,8.06,,,,,2025-05-06T06:04:07,wayback
Binga,2025-05-06T08:00,572.91,-0.15,575.0,-2.09,565.0,7.91,,,,,2025-05-06T06:04:07,wayback
Binga,2025-05-25T08:00,572.9,0.01,575.0,-2.1,565.0,7.9,,,,,2025-05-26T17:20:45,wayback
Binga,2025-05-26T08:00,572.91,0.01,575.0,-2.09,565.0,7.91,,,,,2025-05-26T17:20:45,wayback
Binga,2025-06-06T08:00,573.02,-0.05,575.0,-1.98,565.0,8.02,,,,,2025-06-07T10:31:20,wayback
Binga,2025-06-07T08:00,572.97,-0.05,575.0,-2.03,565.0,7.97,,,,,2025-06-07T10:31:20,wayback
Binga,2025-06-24T08:00,570.8,1.21,575.0,-4.2,565.0,5.8,,,,,2025-06-25T04:11:08,wayback
Binga,2025-06-25T08:00,572.01,1.21,575.0,-2.99,565.0,7.01,,,,,2025-06-25T04:11:08,wayback
Binga,2025-07-19T08:00,573.05,1.38,575.0,-1.95,565.0,8.05,1.0,0.5,,91.64,2025-07-20T16:58:33,wayback
Binga,2025-07-20T08:00,574.43,1.38,575.0,-0.57,565.0,9.43,2.0,1.0,,161.57,2025-07-20T16:58:33,wayback
Binga,2025-07-21T08:00,574.21,-1.55,575.0,-0.79,565.0,9.21,6.0,3.5,,508.31,2025-07-22T14:57:07,wayback
Binga,2025-07-22T08:00,572.66,-1.55,575.0,-2.34,565.0,7.66,3.0,1.5,,218.8,2025-07-22T14:57:07,wayback
Binga,2025-08-23T08:00,573.55,-0.6,575.0,-1.45,565.0,8.55,1.0,0.3,,37.0,2025-08-24T03:56:02,wayback
Binga,2025-08-24T08:00,572.95,-0.6,575.0,-2.05,565.0,7.95,,,,,2025-08-24T03:56:02,wayback
Binga,2025-09-07T08:00,574.19,-0.29,575.0,-0.81,565.0,9.19,4.0,2.0,,250.0,2025-09-09T00:27:09,wayback
Binga,2025-09-08T08:00,573.9,-0.29,575.0,-1.1,565.0,8.9,1.0,0.3,,81.05,2025-09-09T00:27:09,wayback
Binga,2025-09-21T08:00,574.09,-2.01,575.0,-0.91,565.0,9.09,2.0,0.6,,126.37,2025-09-22T07:42:12,wayback
Binga,2025-09-22T08:00,572.08,-2.01,575.0,-2.92,565.0,7.08,4.0,2.0,,300.82,2025-09-22T07:42:12,wayback
Binga,2025-09-23T08:00,573.94,1.86,575.0,-1.06,565.0,8.94,6.0,9.0,,1160.65,2025-09-23T16:12:03,wayback
Binga,2025-10-12T08:00,574.37,-0.11,575.0,-0.63,565.0,9.37,,,,,2025-10-13T08:30:27,wayback
Binga,2025-10-13T08:00,574.26,-0.11,575.0,-0.74,565.0,9.26,,,,,2025-10-13T08:30:27,wayback
Binga,2025-10-26T08:00,573.31,0.08,575.0,-1.69,571.88,1.43,,,,,2025-10-27T21:34:39,wayback
Binga,2025-10-27T08:00,573.39,0.08,575.0,-1.61,572.5,0.89,,,,,2025-10-27T21:34:39,wayback
Binga,2025-11-02T08:00,574.29,-0.23,575.0,-0.71,575.0,-0.71,,,,,2025-11-03T00:50:13,wayback
Binga,2025-11-03T08:00,574.06,-0.23,575.0,-0.94,575.0,-0.94,,,,,2025-11-03T00:50:13,wayback
Binga,2025-11-04T08:00,574.34,0.28,575.0,-0.66,575.0,-0.66,,,,,2025-11-04T21:05:14,wayback
Binga,2025-11-10T08:00,572.78,0.17,575.0,-2.22,575.0,-2.22,6.0,9.5,,1119.42,2025-11-12T00:00:32,wayback
Binga,2025-11-11T08:00,572.95,0.17,575.0,-2.05,575.0,-2.05,6.0,3.5,,432.85,2025-11-12T00:00:32,wayback
Binga,2025-12-08T08:00,574.48,-0.34,575.0,-0.52,574.74,-0.26,1.0,0.5,,87.75,2025-12-09T13:06:46,wayback
Binga,2025-12-09T08:00,574.14,-0.34,575.0,-0.86,574.71,-0.57,1.0,0.3,,59.16,2025-12-09T13:06:46,wayback
Binga,2025-12-12T08:00,574.13,0.41,575.0,-0.87,574.61,-0.48,,,,,2025-12-13T07:48:46,wayback
Binga,2025-12-13T08:00,574.54,0.41,575.0,-0.46,574.58,-0.04,,,,,2025-12-13T07:48:46,wayback
Binga,2025-12-28T08:00,574.43,-0.73,575.0,-0.57,574.1,0.33,,,,,2025-12-29T23:18:31,wayback
Binga,2025-12-29T08:00,573.7,-0.73,575.0,-1.3,574.08,-0.38,,,,,2025-12-29T23:18:31,wayback
Binga,2026-01-22T08:00,573.84,0.3,575.0,-1.16,574.0,-0.16,,,,,2026-01-23T20:25:02,wayback
Binga,2026-01-23T08:00,574.14,0.3,575.0,-0.86,574.0,0.14,,,,,2026-01-23T20:25:02,wayback
Binga,2026-02-05T08:00,572.52,0.25,575.0,-2.48,574.0,-1.48,,,,,2026-02-06T12:00:54,wayback
Binga,2026-02-06T08:00,572.77,0.25,575.0,-2.23,574.0,-1.23,,,,,2026-02-06T12:00:54,wayback
Binga,2026-02-11T08:00,569.18,-0.18,575.0,-5.82,574.0,-4.82,,,,,2026-02-12T00:40:01,wayback
Binga,2026-02-12T08:00,569.0,-0.18,575.0,-6.0,574.0,-5.0,,,,,2026-02-12T00:40:01,wayback
Binga,2026-02-21T08:00,572.87,0.51,575.0,-2.13,574.0,-1.13,,,,,2026-02-22T13:27:52,wayback
Binga,2026-02-22T08:00,573.38,0.51,575.0,-1.62,574.0,-0.62,,,,,2026-02-22T13:27:52,wayback
Binga,2026-02-23T08:00,574.11,0.4,575.0,-0.89,574.0,0.11,,,,,2026-02-24T12:35:24,wayback
Binga,2026-02-24T08:00,574.51,0.4,575.0,-0.49,574.0,0.51,,,,,2026-02-24T12:35:24,wayback
Binga,2026-04-11T08:00,566.97,0.0,575.0,-8.03,570.7,-3.73,,,,,2026-04-12T05:29:07,wayback
Binga,2026-04-12T08:00,566.97,0.0,575.0,-8.03,570.4,-3.43,,,,,2026-04-12T05:29:07,wayback
Binga,2026-04-21T08:00,566.73,-0.01,575.0,-8.27,567.7,-0.97,,,,,2026-04-22T05:05:41,wayback
Binga,2026-04-22T08:00,566.72,-0.01,575.0,-8.28,567.4,-0.68,,,,,2026-04-22T05:05:41,wayback
Binga,2026-05-05T08:00,567.49,-0.29,575.0,-7.51,565.0,2.49,,,,,2026-05-06T05:06:33,wayback
Binga,2026-05-06T08:00,567.2,-0.29,575.0,-7.8,565.0,2.2,,,,,2026-05-06T05:06:33,wayback
Binga,2026-05-23T08:00,566.87,-0.09,575.0,-8.13,565.0,1.87,,,,,2026-05-24T07:14:32,wayback
Binga,2026-05-24T08:00,566.78,-0.09,575.0,-8.22,565.0,1.78,,,,,2026-05-24T07:14:32,wayback
Binga,2026-05-26T08:00,567.89,0.14,575.0,-7.11,565.0,2.89,,,,,2026-05-27T15:50:34,wayback
Binga,2026-05-27T08:00,568.03,0.14,575.0,-6.97,565.0,3.03,,,,,2026-05-27T15:50:34,wayback
Binga,2026-06-29T08:00,567.72,-0.56,575.0,-7.28,565.0,2.72,,,,,2026-06-30T16:47:24,wayback
Binga,2026-06-30T08:00,567.16,-0.56,575.0,-7.84,565.0,2.16,,,,,2026-06-30T16:47:24,wayback
Binga,2026-07-27T08:00,570.61,0.21,575.0,-4.39,565.0,5.61,,,,,2026-07-28T09:06:38,wayback
Binga,2026-07-28T08:00,570.82,0.21,575.0,-4.18,565.0,5.82,,,,,2026-07-28T09:06:38,wayback
Binga,2026-08-06T08:00,571.62,2.13,575.0,-3.38,565.0,6.62,,,,,2026-08-07T13:44:27,live
Binga,2026-08-07T08:00,573.75,2.13,575.0,-1.25,565.0,8.75,,,,,2026-08-07T13:44:27,live
Binga,2026-08-08T08:00,574.34,0.66,575.0,-0.66,565.0,9.34,4.0,2.0,,317.53,2026-08-09T16:37:07,live
Binga,2026-08-09T08:00,575.0,0.66,575.0,0.0,565.0,10.0,6.0,15.0,,1896.0,2026-08-09T16:37:07,live
Binga,2026-08-10T08:00,574.44,-0.56,575.0,-0.56,565.0,9.44,6.0,4.0,,522.56,2026-08-10T15:39:46,live
Binga,2026-08-11T08:00,574.26,-0.18,575.0,-0.74,565.0,9.26,2.0,1.0,,222.14,2026-08-11T02:35:10,live
Binga,2026-08-12T08:00,574.46,0.2,575.0,-0.54,565.0,9.46,3.0,1.3,,259.93,2026-08-12T03:04:55,live
Binga,2026-08-13T08:00,574.81,0.35,575.0,-0.19,565.0,9.81,4.0,2.0,,358.0,2026-08-13T03:08:06,live
Binga,2026-08-14T08:00,574.89,0.08,575.0,-0.11,565.0,9.89,2.0,1.0,,225.66,2026-08-14T03:06:17,live
Caliraya,2021-09-22T06:00,287.71,-0.19,,,,,,,,,2021-09-23T21:36:42,wayback
Caliraya,2021-09-23T06:00,287.52,-0.19,,,,,,,,,2021-09-23T21:36:42,wayback
Caliraya,2021-09-26T06:00,286.88,1.11,,,,,,,,,2021-09-27T12:46:44,wayback
Caliraya,2021-09-27T06:00,287.99,1.11,,,,,,,,,2021-09-27T12:46:44,wayback
Caliraya,2021-10-22T06:00,286.8,-0.36,,,,,,,,,2021-10-23T10:54:56,wayback
Caliraya,2021-10-23T06:00,286.44,-0.36,,,,,,,,,2021-10-23T10:54:56,wayback
Caliraya,2021-10-24T06:00,286.55,0.11,,,,,,,,,2021-10-24T12:36:31,wayback
Caliraya,2021-11-01T06:00,288.0,-0.25,,,,,,,,,2021-11-02T13:56:17,wayback
Caliraya,2021-11-02T06:00,287.75,-0.25,,,,,,,,,2021-11-02T13:56:17,wayback
Caliraya,2021-11-16T06:00,287.33,-0.18,,,,,,,,,2021-11-17T10:54:47,wayback
Caliraya,2021-11-17T06:00,287.15,-0.18,,,,,,,,,2021-11-17T10:54:47,wayback
Caliraya,2021-12-21T06:00,287.6,-0.27,,,,,,,,,2021-12-22T18:20:32,wayback
Caliraya,2021-12-22T06:00,287.33,-0.27,,,,,,,,,2021-12-22T18:20:32,wayback
Caliraya,2021-12-28T06:00,287.34,-0.29,,,,,,,,,2021-12-29T04:37:48,wayback
Caliraya,2021-12-29T06:00,287.05,-0.29,,,,,,,,,2021-12-29T04:37:48,wayback
Caliraya,2022-01-09T06:00,286.32,0.64,,,,,,,,,2022-01-10T01:34:09,wayback
Caliraya,2022-01-10T06:00,286.96,0.64,,,,,,,,,2022-01-10T01:34:09,wayback
Caliraya,2022-01-18T06:00,287.06,-0.35,,,,,,,,,2022-01-19T10:01:15,wayback
Caliraya,2022-01-19T06:00,286.71,-0.35,,,,,,,,,2022-01-19T10:01:15,wayback
Caliraya,2022-04-21T06:00,287.35,-0.38,,,,,,,,,2022-04-22T02:51:37,wayback
Caliraya,2022-04-22T06:00,286.97,-0.38,,,,,,,,,2022-04-22T02:51:37,wayback
Caliraya,2022-06-14T06:00,286.9,-0.31,,,,,,,,,2022-06-15T08:27:45,wayback
Caliraya,2022-06-15T06:00,286.59,-0.31,,,,,,,,,2022-06-15T08:27:45,wayback
Caliraya,2022-06-18T06:00,286.08,-0.1,,,,,,,,,2022-06-19T01:08:25,wayback
Caliraya,2022-06-19T06:00,285.98,-0.1,,,,,,,,,2022-06-19T01:08:25,wayback
Caliraya,2022-06-26T06:00,286.13,1.28,,,,,,,,,2022-06-26T23:01:12,wayback
Caliraya,2022-06-27T06:00,287.41,1.28,,,,,,,,,2022-06-26T23:01:12,wayback
Caliraya,2022-07-01T06:00,287.16,-0.23,,,,,,,,,2022-07-02T03:50:05,wayback
Caliraya,2022-07-02T06:00,286.93,-0.23,,,,,,,,,2022-07-02T03:50:05,wayback
Caliraya,2022-07-04T06:00,287.88,-0.3,,,,,,,,,2022-07-05T08:47:35,wayback
Caliraya,2022-07-05T06:00,287.58,-0.3,,,,,,,,,2022-07-05T08:47:35,wayback
Caliraya,2022-07-16T06:00,286.5,-0.08,,,,,,,,,2022-07-17T00:05:54,wayback
Caliraya,2022-07-17T06:00,286.42,-0.08,,,,,,,,,2022-07-17T00:05:54,wayback
Caliraya,2022-08-01T06:00,287.98,-0.98,,,,,,,,,2022-08-02T22:15:14,wayback
Caliraya,2022-08-02T06:00,287.0,-0.98,,,,,,,,,2022-08-02T22:15:14,wayback
Caliraya,2022-08-03T06:00,287.65,-0.21,,,,,,,,,2022-08-04T20:24:09,wayback
Caliraya,2022-08-04T06:00,287.44,-0.21,,,,,,,,,2022-08-04T20:24:09,wayback
Caliraya,2022-08-05T06:00,287.29,-0.15,,,,,,,,,2022-08-05T04:38:05,wayback
Caliraya,2022-08-06T06:00,287.25,-0.04,,,,,,,,,2022-08-06T08:47:14,wayback
Caliraya,2022-08-07T06:00,287.23,0.77,,,,,,,,,2022-08-08T10:40:56,wayback
Caliraya,2022-08-08T06:00,288.0,0.77,,,,,,,,,2022-08-08T10:40:56,wayback
Caliraya,2022-09-23T06:00,286.22,-0.15,,,,,,,,,2022-09-24T09:51:55,wayback
Caliraya,2022-09-24T06:00,286.07,-0.15,,,,,,,,,2022-09-24T09:51:55,wayback
Caliraya,2022-10-15T06:00,286.53,-0.1,,,,,,,,,2022-10-16T04:09:18,wayback
Caliraya,2022-10-16T06:00,286.43,-0.1,,,,,,,,,2022-10-16T04:09:18,wayback
Caliraya,2022-10-28T06:00,287.17,-0.36,,,,,,,,,2022-10-29T04:08:50,wayback
Caliraya,2022-10-29T06:00,286.81,-0.36,,,,,,,,,2022-10-29T04:08:50,wayback
Caliraya,2022-11-29T06:00,287.51,-0.38,,,,,,,,,2022-11-30T16:24:55,wayback
Caliraya,2022-11-30T06:00,287.13,-0.38,,,,,,,,,2022-11-30T16:24:55,wayback
Caliraya,2022-12-01T06:00,286.86,-0.03,,,,,,,,,2022-12-02T11:16:57,wayback
Caliraya,2022-12-02T06:00,286.83,-0.03,,,,,,,,,2022-12-02T11:16:57,wayback
Caliraya,2022-12-10T06:00,286.76,-0.28,,,,,,,,,2022-12-11T18:30:01,wayback
Caliraya,2022-12-11T06:00,286.48,-0.28,,,,,,,,,2022-12-11T18:30:01,wayback
Caliraya,2023-03-28T06:00,287.75,-0.22,,,,,,,,,2023-03-28T23:37:33,wayback
Caliraya,2023-03-29T06:00,287.53,-0.22,,,,,,,,,2023-03-28T23:37:33,wayback
Caliraya,2023-04-13T06:00,286.66,-0.1,,,,,,,,,2023-04-14T02:12:40,wayback
Caliraya,2023-04-14T06:00,286.56,-0.1,,,,,,,,,2023-04-14T02:12:40,wayback
Caliraya,2023-07-26T06:00,287.12,-0.2,,,,,,,,,2023-07-27T08:11:31,wayback
Caliraya,2023-07-27T06:00,286.92,-0.2,,,,,,,,,2023-07-27T08:11:31,wayback
Caliraya,2023-09-30T06:00,286.34,-0.24,,,,,,,,,2023-10-02T00:34:48,wayback
Caliraya,2023-10-01T06:00,286.1,-0.24,,,,,,,,,2023-10-02T00:34:48,wayback
Caliraya,2023-11-27T06:00,288.19,-0.17,,,,,,,,,2023-11-28T03:16:48,wayback
Caliraya,2023-11-28T06:00,288.02,-0.17,,,,,,,,,2023-11-28T03:16:48,wayback
Caliraya,2024-01-25T06:00,287.09,-0.15,,,,,,,,,2024-01-26T14:31:58,wayback
Caliraya,2024-01-26T06:00,286.94,-0.15,,,,,,,,,2024-01-26T14:31:58,wayback
Caliraya,2024-04-03T06:00,287.58,-0.24,,,,,,,,,2024-04-04T04:56:23,wayback
Caliraya,2024-04-04T06:00,287.34,-0.24,,,,,,,,,2024-04-04T04:56:23,wayback
Caliraya,2024-04-16T06:00,287.0,-0.36,,,,,,,,,2024-04-17T14:38:17,wayback
Caliraya,2024-04-17T06:00,286.64,-0.36,,,,,,,,,2024-04-17T14:38:17,wayback
Caliraya,2024-05-21T08:00,286.81,-0.18,,,,,,,,,2024-05-22T22:03:22,wayback
Caliraya,2024-05-22T08:00,286.63,-0.18,,,,,,,,,2024-05-22T22:03:22,wayback
Caliraya,2024-08-03T08:00,286.96,-1.01,,,,,,,,,2024-08-04T13:50:34,wayback
Caliraya,2024-08-04T08:00,285.95,-1.01,,,,,,,,,2024-08-04T13:50:34,wayback
Caliraya,2024-08-23T08:00,286.46,-0.04,,,,,,,,,2024-08-24T19:16:01,wayback
Caliraya,2024-08-24T08:00,286.42,-0.04,,,,,,,,,2024-08-24T19:16:01,wayback
Caliraya,2024-09-11T08:00,287.17,-0.51,,,,,,,,,2024-09-12T17:45:54,wayback
Caliraya,2024-09-12T20:00,286.66,-0.51,,,,,,,,,2024-09-12T17:45:54,wayback
Caliraya,2024-10-04T08:00,286.78,-0.3,,,,,,,,,2024-10-05T03:55:59,wayback
Caliraya,2024-10-05T08:00,286.48,-0.3,,,,,,,,,2024-10-05T03:55:59,wayback
Caliraya,2024-10-06T08:00,286.54,0.06,,,,,,,,,2024-10-06T18:48:56,wayback
Caliraya,2024-11-16T08:00,286.5,-0.03,,,,,,,,,2024-11-17T17:28:25,wayback
Caliraya,2024-11-17T08:00,286.47,-0.03,,,,,,,,,2024-11-17T17:28:25,wayback
Caliraya,2024-11-22T08:00,286.4,0.01,,,,,,,,,2024-11-23T23:44:53,wayback
Caliraya,2024-11-23T08:00,286.41,0.01,,,,,,,,,2024-11-23T23:44:53,wayback
Caliraya,2024-11-26T08:00,287.23,-0.16,,,,,,,,,2024-11-27T03:09:17,wayback
Caliraya,2024-11-27T08:00,287.07,-0.16,,,,,,,,,2024-11-27T03:09:17,wayback
Caliraya,2024-12-03T08:00,287.87,-0.06,,,,,,,,,2024-12-04T20:10:19,wayback
Caliraya,2024-12-04T08:00,287.81,-0.06,,,,,,,,,2024-12-04T20:10:19,wayback
Caliraya,2024-12-08T08:00,287.47,0.54,,,,,,,,,2024-12-09T09:51:51,wayback
Caliraya,2024-12-09T08:00,288.01,0.54,,,,,,,,,2024-12-09T09:51:51,wayback
Caliraya,2024-12-16T08:00,288.02,-0.02,,,,,,,,,2024-12-17T05:30:59,wayback
Caliraya,2024-12-17T08:00,288.0,-0.02,,,,,,,,,2024-12-17T05:30:59,wayback
Caliraya,2025-02-09T08:00,287.75,0.65,,,,,,,,,2025-02-10T12:40:25,wayback
Caliraya,2025-02-10T08:00,288.4,0.65,,,,,,,,,2025-02-10T12:40:25,wayback
Caliraya,2025-02-16T08:00,287.05,0.8,,,,,,,,,2025-02-17T06:44:06,wayback
Caliraya,2025-02-17T08:00,287.85,0.8,,,,,,,,,2025-02-17T06:44:06,wayback
Caliraya,2025-03-06T08:00,287.07,-0.24,,,,,,,,,2025-03-07T19:36:55,wayback
Caliraya,2025-03-07T08:00,286.83,-0.24,,,,,,,,,2025-03-07T19:36:55,wayback
Caliraya,2025-04-15T08:00,287.6,-0.1,,,,,,,,,2025-04-16T02:03:07,wayback
Caliraya,2025-04-16T08:00,287.5,-0.1,,,,,,,,,2025-04-16T02:03:07,wayback
Caliraya,2025-05-03T08:00,287.11,-0.16,,,,,,,,,2025-05-04T15:19:46,wayback
Caliraya,2025-05-04T08:00,286.95,-0.16,,,,,,,,,2025-05-04T15:19:46,wayback
Caliraya,2025-05-05T08:00,287.93,-0.14,,,,,,,,,2025-05-06T06:04:07,wayback
Caliraya,2025-05-06T08:00,287.79,-0.14,,,,,,,,,2025-05-06T06:04:07,wayback
Caliraya,2025-05-25T08:00,287.46,0.6,,,,,,,,,2025-05-26T17:20:45,wayback
Caliraya,2025-05-26T08:00,288.06,0.6,,,,,,,,,2025-05-26T17:20:45,wayback
Caliraya,2025-06-06T08:00,287.46,-0.23,,,,,,,,,2025-06-07T10:31:20,wayback
Caliraya,2025-06-07T08:00,287.23,-0.23,,,,,,,,,2025-06-07T10:31:20,wayback
Caliraya,2025-06-24T08:00,287.82,-0.27,,,,,,,,,2025-06-25T04:11:08,wayback
Caliraya,2025-06-25T08:00,287.55,-0.27,,,,,,,,,2025-06-25T04:11:08,wayback
Caliraya,2025-07-19T08:00,286.65,0.25,,,,,,,,,2025-07-20T16:58:33,wayback
Caliraya,2025-07-20T08:00,286.9,0.25,,,,,,,,,2025-07-20T16:58:33,wayback
Caliraya,2025-07-21T08:00,287.7,0.16,,,,,,,,,2025-07-22T14:57:07,wayback
Caliraya,2025-07-22T08:00,287.86,0.16,,,,,,,,,2025-07-22T14:57:07,wayback
Caliraya,2025-08-23T08:00,287.19,0.07,,,,,,,,,2025-08-24T03:56:02,wayback
Caliraya,2025-08-24T08:00,287.26,0.07,,,,,,,,,2025-08-24T03:56:02,wayback
Caliraya,2025-09-07T08:00,287.14,0.79,,,,,,,,,2025-09-09T00:27:09,wayback
Caliraya,2025-09-08T08:00,287.93,0.79,,,,,,,,,2025-09-09T00:27:09,wayback
Caliraya,2025-09-21T08:00,287.2,0.85,,,,,,,,,2025-09-22T07:42:12,wayback
Caliraya,2025-09-22T08:00,288.05,0.85,,,,,,,,,2025-09-22T07:42:12,wayback
Caliraya,2025-09-23T08:00,287.98,-0.07,,,,,,,,,2025-09-23T16:12:03,wayback
Caliraya,2025-10-12T08:00,286.94,0.81,,,,,,,,,2025-10-13T08:30:27,wayback
Caliraya,2025-10-13T08:00,287.75,0.81,,,,,,,,,2025-10-13T08:30:27,wayback
Caliraya,2025-10-26T08:00,287.74,0.39,,,,,,,,,2025-10-27T21:34:39,wayback
Caliraya,2025-10-27T08:00,288.13,0.39,,,,,,,,,2025-10-27T21:34:39,wayback
Caliraya,2025-11-02T08:00,287.93,0.06,,,,,,,,,2025-11-03T00:50:13,wayback
Caliraya,2025-11-03T08:00,287.99,0.06,,,,,,,,,2025-11-03T00:50:13,wayback
Caliraya,2025-11-04T08:00,287.56,-0.43,,,,,,,,,2025-11-04T21:05:14,wayback
Caliraya,2025-11-10T08:00,287.29,0.21,,,,,,,,,2025-11-12T00:00:32,wayback
Caliraya,2025-11-11T08:00,287.5,0.21,,,,,,,,,2025-11-12T00:00:32,wayback
Caliraya,2025-12-08T08:00,287.98,-0.12,,,,,,,,,2025-12-09T13:06:46,wayback
Caliraya,2025-12-09T08:00,287.86,-0.12,,,,,,,,,2025-12-09T13:06:46,wayback
Caliraya,2025-12-12T08:00,287.9,-0.08,,,,,,,,,2025-12-13T07:48:46,wayback
Caliraya,2025-12-13T08:00,287.82,-0.08,,,,,,,,,2025-12-13T07:48:46,wayback
Caliraya,2025-12-28T08:00,287.6,0.34,,,,,,,,,2025-12-29T23:18:31,wayback
Caliraya,2025-12-29T08:00,287.94,0.34,,,,,,,,,2025-12-29T23:18:31,wayback
Caliraya,2026-01-22T08:00,287.39,-0.11,,,,,,,,,2026-01-23T20:25:02,wayback
Caliraya,2026-01-23T08:00,287.28,-0.11,,,,,,,,,2026-01-23T20:25:02,wayback
Caliraya,2026-02-05T08:00,287.35,-0.17,,,,,,,,,2026-02-06T12:00:54,wayback
Caliraya,2026-02-06T08:00,287.18,-0.17,,,,,,,,,2026-02-06T12:00:54,wayback
Caliraya,2026-02-11T08:00,287.44,-0.14,,,,,,,,,2026-02-12T00:40:01,wayback
Caliraya,2026-02-12T08:00,287.3,-0.14,,,,,,,,,2026-02-12T00:40:01,wayback
Caliraya,2026-02-21T08:00,286.62,0.03,,,,,,,,,2026-02-22T13:27:52,wayback
Caliraya,2026-02-22T08:00,286.65,0.03,,,,,,,,,2026-02-22T13:27:52,wayback
Caliraya,2026-02-23T08:00,287.45,-0.37,,,,,,,,,2026-02-24T12:35:24,wayback
Caliraya,2026-02-24T08:00,287.08,-0.37,,,,,,,,,2026-02-24T12:35:24,wayback
Caliraya,2026-04-11T08:00,286.1,0.22,,,,,,,,,2026-04-12T05:29:07,wayback
Caliraya,2026-04-12T08:00,286.32,0.22,,,,,,,,,2026-04-12T05:29:07,wayback
Caliraya,2026-04-21T08:00,286.86,-0.33,,,,,,,,,2026-04-22T05:05:41,wayback
Caliraya,2026-04-22T08:00,286.53,-0.33,,,,,,,,,2026-04-22T05:05:41,wayback
Caliraya,2026-05-05T08:00,286.26,-0.14,,,,,,,,,2026-05-06T05:06:33,wayback
Caliraya,2026-05-06T08:00,286.12,-0.14,,,,,,,,,2026-05-06T05:06:33,wayback
Caliraya,2026-05-23T08:00,285.97,0.25,,,,,,,,,2026-05-24T07:14:32,wayback
Caliraya,2026-05-24T08:00,286.22,0.25,,,,,,,,,2026-05-24T07:14:32,wayback
Caliraya,2026-05-26T08:00,286.45,-0.44,,,,,,,,,2026-05-27T15:50:34,wayback
Caliraya,2026-05-27T08:00,286.01,-0.44,,,,,,,,,2026-05-27T15:50:34,wayback
Caliraya,2026-06-29T08:00,286.46,0.0,,,,,,,,,2026-06-30T16:47:24,wayback
Caliraya,2026-06-30T08:00,286.46,0.0,,,,,,,,,2026-06-30T16:47:24,wayback
Caliraya,2026-07-27T08:00,287.13,-0.12,,,,,,,,,2026-07-28T09:06:38,wayback
Caliraya,2026-07-28T08:00,287.01,-0.12,,,,,,,,,2026-07-28T09:06:38,wayback
Caliraya,2026-08-06T08:00,286.91,-0.13,,,,,,,,,2026-08-07T13:44:27,live
Caliraya,2026-08-07T08:00,286.78,-0.13,,,,,,,,,2026-08-07T13:44:27,live
Caliraya,2026-08-08T08:00,286.75,0.24,,,,,,,,,2026-08-09T16:37:07,live
Caliraya,2026-08-09T08:00,286.99,0.24,,,,,,,,,2026-08-09T16:37:07,live
Caliraya,2026-08-10T08:00,287.18,0.19,,,,,,,,,2026-08-10T15:39:46,live
Caliraya,2026-08-11T08:00,286.93,-0.25,,,,,,,,,2026-08-11T02:35:10,live
Caliraya,2026-08-12T08:00,286.57,-0.36,,,,,,,,,2026-08-12T03:04:55,live
